bw_req,latency_req,priority,prb_usage,queue_len,hour_of_day,prb_allocated,expected_latency,sla_ok,type_emergency,type_industry,type_normal
0.41,200,1,41.2,7,21,12,127.46,1,False,False,True
4.775,10,3,62.0,34,7,30,6.92,1,True,False,False
4.369,10,3,82.6,39,4,30,8.74,1,True,False,False
0.522,200,1,78.4,4,23,8,155.92,1,False,False,True
0.556,200,1,73.2,25,8,9,155.72,1,False,False,True
1.772,50,2,59.1,29,1,16,41.77,1,False,True,False
1.606,50,2,78.7,5,7,21,36.2,1,False,True,False
0.443,200,1,59.1,22,11,10,142.47,1,False,False,True
1.856,50,2,80.7,21,16,15,42.17,1,False,True,False
5.875,10,3,55.2,2,2,30,7.89,1,True,False,False
0.64,200,1,82.6,32,20,6,195.93,1,False,False,True
0.595,200,1,70.1,37,21,6,193.83,1,False,False,True
0.435,200,1,43.2,32,20,11,135.2,1,False,False,True
0.422,200,1,94.3,24,19,6,199.19,1,False,False,True
0.439,200,1,57.8,15,7,9,147.88,1,False,False,True
2.248,50,2,47.5,21,18,18,38.02,1,False,True,False
2.547,50,2,74.2,11,11,17,41.68,1,False,True,False
1.66,50,2,60.3,4,23,23,33.74,1,False,True,False
2.359,50,2,91.7,45,11,17,43.93,1,False,True,False
0.485,200,1,48.3,39,3,7,165.14,1,False,False,True
0.401,200,1,57.6,44,2,8,158.72,1,False,False,True
0.583,200,1,82.5,21,3,6,194.76,1,False,False,True
0.589,200,1,61.0,12,17,11,138.71,1,False,False,True
2.203,50,2,64.0,35,12,18,37.17,1,False,True,False
2.463,50,2,92.6,4,12,16,41.41,1,False,True,False
0.414,200,1,76.1,38,22,9,158.68,1,False,False,True
0.553,200,1,93.0,42,4,8,169.43,1,False,False,True
0.622,200,1,94.0,49,20,9,163.93,1,False,False,True
0.48,200,1,56.1,6,14,12,127.33,1,False,False,True
0.555,200,1,52.7,26,22,8,154.76,1,False,False,True
0.556,200,1,44.6,21,11,7,154.94,1,False,False,True
5.376,10,3,56.8,23,6,30,10.23,0,True,False,False
0.567,200,1,64.6,10,14,8,155.35,1,False,False,True
0.625,200,1,91.7,21,14,5,229.14,0,False,False,True
2.516,50,2,78.8,40,21,15,40.64,1,False,True,False
0.568,200,1,47.9,28,11,8,154.79,1,False,False,True
1.918,50,2,87.4,41,17,16,41.48,1,False,True,False
0.415,200,1,65.3,15,6,9,151.75,1,False,False,True
5.48,10,3,42.5,34,21,30,6.38,1,True,False,False
0.462,200,1,73.6,5,3,10,145.36,1,False,False,True
1.637,50,2,87.9,31,4,15,43.96,1,False,True,False
0.632,200,1,88.1,14,13,5,226.3,0,False,False,True
2.531,50,2,79.3,25,14,16,43.14,1,False,True,False
1.804,50,2,61.7,44,12,18,37.23,1,False,True,False
0.527,200,1,85.0,16,5,7,168.6,1,False,False,True
0.64,200,1,50.6,34,10,9,152.27,1,False,False,True
1.691,50,2,73.1,49,23,15,42.09,1,False,True,False
2.587,50,2,86.1,15,0,17,40.65,1,False,True,False
0.591,200,1,41.3,47,3,9,151.65,1,False,False,True
0.458,200,1,85.8,8,6,9,153.46,1,False,False,True
0.451,200,1,84.1,32,23,6,196.15,1,False,False,True
1.887,50,2,40.7,41,21,16,41.02,1,False,True,False
0.517,200,1,47.6,8,0,9,143.18,1,False,False,True
1.632,50,2,40.9,20,22,19,33.52,1,False,True,False
2.006,50,2,87.4,32,19,15,41.27,1,False,True,False
0.497,200,1,60.6,3,12,13,122.29,1,False,False,True
0.441,200,1,74.6,22,8,6,187.77,1,False,False,True
0.605,200,1,94.5,21,10,7,170.03,1,False,False,True
2.507,50,2,46.9,45,13,17,37.45,1,False,True,False
0.408,200,1,56.6,43,6,9,153.02,1,False,False,True
0.609,200,1,65.2,44,14,10,151.31,1,False,False,True
0.473,200,1,43.5,49,0,11,142.85,1,False,False,True
2.566,50,2,87.2,43,8,15,46.59,1,False,True,False
1.996,50,2,80.8,41,0,16,40.37,1,False,True,False
1.967,50,2,43.6,17,19,16,36.85,1,False,True,False
0.466,200,1,57.9,31,16,10,147.71,1,False,False,True
2.236,50,2,73.5,46,14,15,40.99,1,False,True,False
0.543,200,1,65.5,49,23,7,167.14,1,False,False,True
1.846,50,2,57.4,22,5,16,41.54,1,False,True,False
0.46,200,1,70.8,29,0,7,165.52,1,False,False,True
2.279,50,2,74.8,29,8,16,41.32,1,False,True,False
0.588,200,1,50.9,11,5,9,146.73,1,False,False,True
0.47,200,1,67.1,23,12,8,156.94,1,False,False,True
2.329,50,2,66.3,43,5,17,40.53,1,False,True,False
0.481,200,1,96.3,31,5,7,176.14,1,False,False,True
0.515,200,1,83.0,13,6,7,169.18,1,False,False,True
0.423,200,1,88.3,12,7,7,170.33,1,False,False,True
0.409,200,1,61.9,42,6,7,168.28,1,False,False,True
2.496,50,2,44.7,38,6,17,36.22,1,False,True,False
2.219,50,2,56.7,4,19,23,35.02,1,False,True,False
1.885,50,2,80.0,44,23,15,41.37,1,False,True,False
4.468,10,3,57.7,29,16,32,5.8,1,True,False,False
1.827,50,2,72.8,41,2,15,44.7,1,False,True,False
2.131,50,2,57.0,36,13,16,39.64,1,False,True,False
0.487,200,1,63.2,2,6,13,123.57,1,False,False,True
0.565,200,1,77.5,25,2,7,167.11,1,False,False,True
1.982,50,2,68.4,25,19,17,42.11,1,False,True,False
2.487,50,2,82.0,2,12,17,41.19,1,False,True,False
0.529,200,1,54.3,20,0,10,144.14,1,False,False,True
2.229,50,2,51.0,2,20,23,35.13,1,False,True,False
4.837,10,3,58.9,10,0,30,10.16,0,True,False,False
2.595,50,2,40.0,12,5,17,34.69,1,False,True,False
0.592,200,1,60.0,10,2,10,140.3,1,False,False,True
0.516,200,1,55.8,6,11,8,155.09,1,False,False,True
1.979,50,2,56.9,9,3,17,37.09,1,False,True,False
0.486,200,1,76.1,19,5,7,169.21,1,False,False,True
0.6,200,1,55.9,23,5,7,162.83,1,False,False,True
0.615,200,1,60.4,46,11,6,191.85,1,False,False,True
0.631,200,1,68.2,22,0,9,153.77,1,False,False,True
0.404,200,1,86.6,45,16,7,173.35,1,False,False,True
2.578,50,2,71.4,8,20,16,38.84,1,False,True,False
4.539,10,3,80.9,33,1,31,7.64,1,True,False,False
0.627,200,1,72.4,16,6,9,153.37,1,False,False,True
0.405,200,1,59.9,36,14,10,145.16,1,False,False,True
0.618,200,1,74.8,31,9,5,223.96,0,False,False,True
0.563,200,1,70.6,9,17,9,149.77,1,False,False,True
0.55,200,1,49.4,36,14,7,162.71,1,False,False,True
1.981,50,2,47.3,41,22,15,39.22,1,False,True,False
0.448,200,1,52.6,45,22,6,188.22,1,False,False,True
0.543,200,1,78.0,2,11,11,140.64,1,False,False,True
0.493,200,1,86.9,3,9,10,147.26,1,False,False,True
0.492,200,1,84.7,19,7,7,169.33,1,False,False,True
0.561,200,1,50.2,36,2,6,186.45,1,False,False,True
1.712,50,2,87.5,27,3,17,40.34,1,False,True,False
0.465,200,1,86.8,15,18,9,154.63,1,False,False,True
2.573,50,2,64.6,28,17,15,40.93,1,False,True,False
0.543,200,1,47.6,4,5,10,135.18,1,False,False,True
0.564,200,1,94.2,32,18,9,160.57,1,False,False,True
1.645,50,2,49.0,3,7,25,32.64,1,False,True,False
0.523,200,1,44.1,42,2,7,163.44,1,False,False,True
0.428,200,1,80.9,49,1,7,173.05,1,False,False,True
0.546,200,1,69.6,37,21,10,151.61,1,False,False,True
2.074,50,2,88.6,42,3,16,40.27,1,False,True,False
0.483,200,1,82.7,11,2,8,162.3,1,False,False,True
0.524,200,1,82.9,6,14,8,161.88,1,False,False,True
0.475,200,1,64.2,15,18,10,147.84,1,False,False,True
1.66,50,2,76.2,35,13,15,42.8,1,False,True,False
0.428,200,1,52.2,5,8,10,142.41,1,False,False,True
0.429,200,1,63.5,41,23,7,167.66,1,False,False,True
2.478,50,2,49.0,4,8,21,32.4,1,False,True,False
4.151,10,3,63.9,42,3,31,8.38,1,True,False,False
1.961,50,2,56.3,40,5,18,40.08,1,False,True,False
0.465,200,1,69.6,22,4,10,146.88,1,False,False,True
0.513,200,1,87.2,39,16,9,163.65,1,False,False,True
0.458,200,1,71.9,9,17,9,149.31,1,False,False,True
1.734,50,2,47.0,24,12,18,40.49,1,False,True,False
0.504,200,1,79.2,37,1,8,166.77,1,False,False,True
5.48,10,3,83.3,40,10,30,10.02,0,True,False,False
1.852,50,2,50.5,18,0,19,35.45,1,False,True,False
0.415,200,1,55.4,39,15,7,161.52,1,False,False,True
2.304,50,2,60.9,24,1,16,38.7,1,False,True,False
0.498,200,1,80.8,21,19,9,159.37,1,False,False,True
1.977,50,2,61.6,22,17,15,38.43,1,False,True,False
0.613,200,1,78.7,9,8,8,159.12,1,False,False,True
0.444,200,1,92.0,42,9,9,166.0,1,False,False,True
0.461,200,1,87.5,24,12,9,159.61,1,False,False,True
2.458,50,2,67.8,43,8,15,40.78,1,False,True,False
6.32,10,3,53.6,34,20,31,5.28,1,True,False,False
0.502,200,1,50.7,16,15,7,159.81,1,False,False,True
1.902,50,2,79.0,34,4,15,40.96,1,False,True,False
0.627,200,1,84.5,12,23,7,168.83,1,False,False,True
0.515,200,1,73.9,23,17,8,159.9,1,False,False,True
2.08,50,2,79.8,8,16,18,36.63,1,False,True,False
1.862,50,2,83.5,45,14,16,45.57,1,False,True,False
0.449,200,1,77.7,46,10,8,169.4,1,False,False,True
0.497,200,1,94.8,6,0,10,152.74,1,False,False,True
0.433,200,1,90.7,35,1,9,161.62,1,False,False,True
0.529,200,1,81.3,46,4,9,163.41,1,False,False,True
0.43,200,1,86.1,8,0,10,149.36,1,False,False,True
2.269,50,2,90.7,2,16,19,39.7,1,False,True,False
0.582,200,1,80.0,19,8,5,223.8,0,False,False,True
0.452,200,1,90.1,21,15,6,192.48,1,False,False,True
2.515,50,2,47.6,34,18,15,42.97,1,False,True,False
1.928,50,2,74.9,41,18,15,44.29,1,False,True,False
2.063,50,2,84.6,20,8,16,43.48,1,False,True,False
1.86,50,2,64.5,47,18,17,38.27,1,False,True,False
0.405,200,1,68.3,9,7,9,151.28,1,False,False,True
2.496,50,2,75.7,41,0,15,40.74,1,False,True,False
5.211,10,3,66.4,46,16,30,6.99,1,True,False,False
1.64,50,2,64.2,25,3,18,38.56,1,False,True,False
0.453,200,1,75.3,31,23,6,191.65,1,False,False,True
0.614,200,1,47.1,22,13,8,153.8,1,False,False,True
0.512,200,1,50.4,16,15,7,158.21,1,False,False,True
2.422,50,2,56.3,46,16,18,37.27,1,False,True,False
0.561,200,1,48.6,42,9,10,147.4,1,False,False,True
0.562,200,1,87.8,1,15,9,157.26,1,False,False,True
1.787,50,2,59.8,41,5,15,42.98,1,False,True,False
6.252,10,3,61.3,20,3,30,6.75,1,True,False,False
4.028,10,3,51.4,22,16,30,9.73,1,True,False,False
2.247,50,2,79.3,23,11,16,42.2,1,False,True,False
0.497,200,1,49.0,19,17,10,141.13,1,False,False,True
0.552,200,1,92.0,18,5,7,170.54,1,False,False,True
0.616,200,1,89.9,6,2,6,193.51,1,False,False,True
0.538,200,1,62.0,28,1,6,186.31,1,False,False,True
0.522,200,1,41.3,7,5,11,131.49,1,False,False,True
0.487,200,1,96.5,30,19,5,231.93,0,False,False,True
0.46,200,1,68.7,27,17,7,167.73,1,False,False,True
2.091,50,2,55.2,4,4,22,31.78,1,False,True,False
2.538,50,2,55.5,49,13,15,43.01,1,False,True,False
0.515,200,1,88.8,35,18,8,166.49,1,False,False,True
4.076,10,3,91.3,7,6,32,6.38,1,True,False,False
2.364,50,2,50.3,1,12,25,31.1,1,False,True,False
0.65,200,1,95.8,10,21,7,168.56,1,False,False,True
0.46,200,1,89.4,12,12,8,164.46,1,False,False,True
0.614,200,1,93.2,46,17,6,202.86,0,False,False,True
0.544,200,1,83.8,18,7,5,223.3,0,False,False,True
0.418,200,1,44.5,22,1,7,159.68,1,False,False,True
0.634,200,1,77.4,8,16,9,155.06,1,False,False,True
0.43,200,1,46.0,3,13,10,137.24,1,False,False,True
0.589,200,1,78.1,9,2,8,161.18,1,False,False,True
0.453,200,1,77.4,12,8,10,145.69,1,False,False,True
0.628,200,1,74.5,19,2,6,189.89,1,False,False,True
0.527,200,1,56.6,16,10,7,161.15,1,False,False,True
0.462,200,1,65.7,38,9,6,189.18,1,False,False,True
1.84,50,2,55.8,11,17,18,35.39,1,False,True,False
5.251,10,3,78.9,43,6,30,8.01,1,True,False,False
6.175,10,3,78.0,14,2,32,9.39,1,True,False,False
0.646,200,1,71.1,49,8,8,164.65,1,False,False,True
1.812,50,2,43.6,39,4,16,38.08,1,False,True,False
2.071,50,2,82.8,24,2,15,42.64,1,False,True,False
0.592,200,1,53.5,12,21,8,155.28,1,False,False,True
2.472,50,2,44.4,48,12,19,37.21,1,False,True,False
0.418,200,1,58.9,41,9,8,157.39,1,False,False,True
2.169,50,2,46.0,9,23,18,36.96,1,False,True,False
0.458,200,1,91.0,38,23,6,198.97,1,False,False,True
0.504,200,1,70.0,25,13,9,153.51,1,False,False,True
0.429,200,1,57.2,37,22,8,157.64,1,False,False,True
0.424,200,1,47.2,7,5,9,144.81,1,False,False,True
0.571,200,1,68.7,11,17,8,158.82,1,False,False,True
2.524,50,2,49.3,45,9,15,43.13,1,False,True,False
4.232,10,3,49.9,37,1,31,10.61,0,True,False,False
5.932,10,3,73.1,10,6,30,8.68,1,True,False,False
0.64,200,1,95.1,39,18,8,170.32,1,False,False,True
0.611,200,1,45.0,47,19,11,137.33,1,False,False,True
0.5,200,1,47.1,15,8,9,145.44,1,False,False,True
5.255,10,3,81.2,17,2,30,8.6,1,True,False,False
0.53,200,1,74.1,14,21,7,163.83,1,False,False,True
0.559,200,1,46.2,28,6,8,154.0,1,False,False,True
0.448,200,1,40.9,30,11,11,134.21,1,False,False,True
0.478,200,1,84.4,36,2,5,228.05,0,False,False,True
1.666,50,2,67.0,10,1,20,40.01,1,False,True,False
0.62,200,1,66.4,11,2,10,145.72,1,False,False,True
0.639,200,1,79.9,17,15,5,220.92,0,False,False,True
2.565,50,2,59.0,11,23,16,38.43,1,False,True,False
2.09,50,2,63.7,41,10,15,41.6,1,False,True,False
0.581,200,1,57.2,43,13,8,160.23,1,False,False,True
0.47,200,1,40.7,36,18,9,147.91,1,False,False,True
0.55,200,1,81.7,28,15,9,159.84,1,False,False,True
2.4,50,2,90.2,16,9,17,44.05,1,False,True,False
0.489,200,1,46.4,11,1,10,138.51,1,False,False,True
0.403,200,1,43.0,7,22,11,128.5,1,False,False,True
0.64,200,1,82.2,40,10,6,193.56,1,False,False,True
0.459,200,1,92.5,49,20,6,203.86,0,False,False,True
1.898,50,2,81.1,12,22,16,40.07,1,False,True,False
0.638,200,1,42.9,25,16,10,138.02,1,False,False,True
2.418,50,2,74.3,7,7,16,40.14,1,False,True,False
0.422,200,1,84.0,19,2,8,163.99,1,False,False,True
0.464,200,1,41.4,46,21,8,155.36,1,False,False,True
0.473,200,1,47.6,48,19,8,157.02,1,False,False,True
0.527,200,1,65.2,5,4,11,136.37,1,False,False,True
0.611,200,1,96.9,46,18,5,232.7,0,False,False,True
0.414,200,1,44.4,28,3,11,134.8,1,False,False,True
0.622,200,1,47.9,44,0,7,162.8,1,False,False,True
0.463,200,1,54.6,18,4,8,152.66,1,False,False,True
0.468,200,1,92.4,28,1,9,160.07,1,False,False,True
0.603,200,1,63.6,48,5,9,157.34,1,False,False,True
1.833,50,2,51.5,33,4,17,38.7,1,False,True,False
0.529,200,1,87.2,1,19,10,148.46,1,False,False,True
1.85,50,2,96.6,26,15,17,44.61,1,False,True,False
0.632,200,1,59.0,11,0,7,161.28,1,False,False,True
2.294,50,2,71.9,15,23,16,38.14,1,False,True,False
0.42,200,1,41.0,25,5,10,141.4,1,False,False,True
0.62,200,1,64.3,15,6,8,156.13,1,False,False,True
0.478,200,1,44.9,13,10,11,131.01,1,False,False,True
0.452,200,1,65.7,8,9,11,140.99,1,False,False,True
2.455,50,2,71.0,10,23,17,41.87,1,False,True,False
2.476,50,2,64.8,44,0,16,43.24,1,False,True,False
5.829,10,3,75.1,9,14,32,6.29,1,True,False,False
0.411,200,1,45.0,44,15,10,144.49,1,False,False,True
0.541,200,1,75.0,5,23,8,158.75,1,False,False,True
0.432,200,1,62.5,40,15,6,187.85,1,False,False,True
1.911,50,2,52.6,23,9,18,39.5,1,False,True,False
2.444,50,2,85.9,8,7,18,42.26,1,False,True,False
0.409,200,1,46.4,17,4,9,146.3,1,False,False,True
0.477,200,1,90.6,25,7,5,229.18,0,False,False,True
0.409,200,1,40.1,35,5,8,153.65,1,False,False,True
0.402,200,1,62.6,17,21,7,162.97,1,False,False,True
0.596,200,1,71.1,19,19,10,149.12,1,False,False,True
4.805,10,3,91.3,12,14,30,10.78,0,True,False,False
0.645,200,1,77.7,8,18,10,145.31,1,False,False,True
0.602,200,1,53.5,15,16,10,140.8,1,False,False,True
2.188,50,2,74.2,22,2,15,43.61,1,False,True,False
0.554,200,1,87.3,8,22,10,149.54,1,False,False,True
1.908,50,2,54.9,1,8,21,35.74,1,False,True,False
0.427,200,1,73.7,30,20,7,171.06,1,False,False,True
2.024,50,2,92.9,14,21,15,41.0,1,False,True,False
0.649,200,1,84.0,47,17,8,168.16,1,False,False,True
2.407,50,2,44.8,28,23,17,41.08,1,False,True,False
0.57,200,1,90.9,25,22,9,158.27,1,False,False,True
0.619,200,1,57.6,38,19,8,156.22,1,False,False,True
0.566,200,1,44.0,1,18,12,123.42,1,False,False,True
0.451,200,1,55.6,36,14,7,165.2,1,False,False,True
0.506,200,1,60.1,9,10,7,159.1,1,False,False,True
6.195,10,3,61.0,17,22,30,8.36,1,True,False,False
1.885,50,2,48.4,15,4,19,34.42,1,False,True,False
2.12,50,2,58.8,26,2,17,40.83,1,False,True,False
0.442,200,1,79.3,11,10,9,155.71,1,False,False,True
2.37,50,2,96.7,26,12,15,44.24,1,False,True,False
0.484,200,1,95.3,43,18,7,178.88,1,False,False,True
0.627,200,1,53.9,10,17,10,143.49,1,False,False,True
2.191,50,2,82.1,22,8,17,43.75,1,False,True,False
1.771,50,2,62.0,1,10,20,35.84,1,False,True,False
1.766,50,2,77.0,44,11,15,42.4,1,False,True,False
0.589,200,1,41.0,48,22,7,164.18,1,False,False,True
2.081,50,2,72.7,35,16,16,43.08,1,False,True,False
6.365,10,3,69.6,10,22,32,10.26,0,True,False,False
0.508,200,1,61.1,42,18,10,150.7,1,False,False,True
0.496,200,1,83.6,25,14,7,168.49,1,False,False,True
2.34,50,2,52.9,6,4,21,36.6,1,False,True,False
2.029,50,2,72.6,8,17,20,39.84,1,False,True,False
6.327,10,3,86.2,4,15,30,9.82,1,True,False,False
0.619,200,1,92.7,48,2,6,203.59,0,False,False,True
0.423,200,1,74.3,49,10,5,229.88,0,False,False,True
1.657,50,2,62.9,5,11,19,35.72,1,False,True,False
2.488,50,2,47.4,38,16,16,42.47,1,False,True,False
0.609,200,1,95.6,49,0,6,204.49,0,False,False,True
0.507,200,1,60.0,47,6,8,163.54,1,False,False,True
4.652,10,3,48.3,7,16,31,5.36,1,True,False,False
0.532,200,1,75.8,26,1,5,226.31,0,False,False,True
1.739,50,2,57.3,3,18,24,35.3,1,False,True,False
2.495,50,2,57.4,1,4,24,35.12,1,False,True,False
0.544,200,1,69.3,41,14,8,165.64,1,False,False,True
0.453,200,1,90.4,7,1,6,194.04,1,False,False,True
0.413,200,1,55.4,30,18,10,147.48,1,False,False,True
0.526,200,1,45.2,38,2,8,154.24,1,False,False,True
0.477,200,1,54.0,23,3,8,154.55,1,False,False,True
0.532,200,1,53.2,33,0,7,165.16,1,False,False,True
0.434,200,1,80.2,6,23,7,168.01,1,False,False,True
0.407,200,1,45.2,1,22,12,123.7,1,False,False,True
0.513,200,1,43.6,39,22,9,150.97,1,False,False,True
5.634,10,3,85.2,48,7,32,6.23,1,True,False,False
0.504,200,1,72.8,7,22,7,163.49,1,False,False,True
0.58,200,1,85.4,11,21,6,189.59,1,False,False,True
0.612,200,1,82.4,15,22,8,164.89,1,False,False,True
2.556,50,2,84.1,30,9,15,42.06,1,False,True,False
0.446,200,1,71.1,21,7,6,188.96,1,False,False,True
0.489,200,1,59.6,21,20,6,185.08,1,False,False,True
1.796,50,2,40.7,4,22,21,33.84,1,False,True,False
0.456,200,1,64.0,38,8,10,147.46,1,False,False,True
5.938,10,3,59.8,43,20,32,9.75,1,True,False,False
2.518,50,2,78.4,13,22,15,43.67,1,False,True,False
0.608,200,1,89.2,20,21,5,224.48,0,False,False,True
0.6,200,1,45.6,14,16,8,149.28,1,False,False,True
0.461,200,1,78.5,5,3,11,140.47,1,False,False,True
6.118,10,3,69.3,26,2,30,9.15,1,True,False,False
0.507,200,1,69.4,24,15,10,148.53,1,False,False,True
5.269,10,3,46.7,19,13,30,5.3,1,True,False,False
2.518,50,2,78.0,30,22,16,39.22,1,False,True,False
5.905,10,3,67.5,3,13,30,6.85,1,True,False,False
0.531,200,1,49.2,28,22,7,160.98,1,False,False,True
0.535,200,1,62.8,2,2,12,132.45,1,False,False,True
0.483,200,1,80.0,28,2,8,166.77,1,False,False,True
0.503,200,1,42.2,17,7,7,154.89,1,False,False,True
4.24,10,3,50.2,3,8,32,4.34,1,True,False,False
0.56,200,1,89.8,37,2,7,172.35,1,False,False,True
0.627,200,1,55.4,42,16,7,164.48,1,False,False,True
0.606,200,1,83.2,49,2,6,196.48,1,False,False,True
6.476,10,3,55.9,16,10,30,6.48,1,True,False,False
0.426,200,1,71.9,6,13,10,143.99,1,False,False,True
0.463,200,1,68.7,38,19,10,151.3,1,False,False,True
0.448,200,1,76.1,47,20,9,163.69,1,False,False,True
0.455,200,1,78.0,45,3,5,227.35,0,False,False,True
2.232,50,2,42.6,11,18,17,35.72,1,False,True,False
0.453,200,1,44.7,1,17,14,112.21,1,False,False,True
1.906,50,2,96.7,39,21,17,41.35,1,False,True,False
0.463,200,1,65.4,2,19,11,136.56,1,False,False,True
0.481,200,1,86.9,22,8,6,195.45,1,False,False,True
2.416,50,2,68.5,9,2,19,39.92,1,False,True,False
0.573,200,1,92.2,11,23,9,160.4,1,False,False,True
0.564,200,1,60.8,15,3,8,158.07,1,False,False,True
4.22,10,3,73.1,4,5,30,9.54,1,True,False,False
0.601,200,1,43.4,18,10,11,135.64,1,False,False,True
2.0,50,2,64.5,41,5,15,41.36,1,False,True,False
0.407,200,1,48.5,6,19,9,144.06,1,False,False,True
0.602,200,1,78.8,19,22,6,190.1,1,False,False,True
0.437,200,1,83.2,38,8,6,195.21,1,False,False,True
0.585,200,1,44.8,6,5,11,134.16,1,False,False,True
0.599,200,1,41.6,13,13,10,136.08,1,False,False,True
0.588,200,1,58.4,7,3,12,129.92,1,False,False,True
1.877,50,2,57.5,35,18,18,36.11,1,False,True,False
0.509,200,1,60.2,19,21,9,148.52,1,False,False,True
0.475,200,1,57.1,19,20,8,157.15,1,False,False,True
5.053,10,3,65.3,41,16,30,5.2,1,True,False,False
0.605,200,1,51.1,10,23,9,147.5,1,False,False,True
0.546,200,1,83.1,39,10,8,169.46,1,False,False,True
0.453,200,1,56.2,1,15,13,125.31,1,False,False,True
4.469,10,3,51.6,22,10,30,5.52,1,True,False,False
4.292,10,3,89.1,27,6,30,7.97,1,True,False,False
2.343,50,2,52.2,16,7,16,36.43,1,False,True,False
0.629,200,1,63.7,48,21,10,154.15,1,False,False,True
2.189,50,2,57.1,39,0,15,38.8,1,False,True,False
0.53,200,1,76.9,27,22,7,170.16,1,False,False,True
2.26,50,2,64.8,36,23,15,42.52,1,False,True,False
0.527,200,1,76.1,32,3,9,155.52,1,False,False,True
2.099,50,2,96.0,24,20,15,46.21,1,False,True,False
0.473,200,1,90.8,9,19,10,151.31,1,False,False,True
2.503,50,2,66.9,39,13,15,41.22,1,False,True,False
0.534,200,1,94.5,14,19,6,192.59,1,False,False,True
2.479,50,2,70.0,34,15,15,44.25,1,False,True,False
0.502,200,1,79.2,5,6,8,159.38,1,False,False,True
0.471,200,1,92.9,6,3,8,164.16,1,False,False,True
1.917,50,2,59.8,27,8,17,42.36,1,False,True,False
0.596,200,1,49.8,42,6,7,162.29,1,False,False,True
0.578,200,1,53.6,5,5,10,138.05,1,False,False,True
1.933,50,2,80.1,13,17,15,42.72,1,False,True,False
0.649,200,1,78.9,2,19,12,132.95,1,False,False,True
2.161,50,2,60.4,16,23,17,40.04,1,False,True,False
0.62,200,1,45.4,28,1,11,136.2,1,False,False,True
0.458,200,1,82.2,35,14,5,225.82,0,False,False,True
2.137,50,2,88.7,34,0,15,40.68,1,False,True,False
0.517,200,1,67.1,15,12,10,143.7,1,False,False,True
0.404,200,1,60.2,28,22,9,154.12,1,False,False,True
0.501,200,1,67.9,17,14,8,156.0,1,False,False,True
0.459,200,1,53.0,6,4,12,131.47,1,False,False,True
0.474,200,1,40.4,40,18,10,141.15,1,False,False,True
0.461,200,1,78.5,48,12,9,164.15,1,False,False,True
2.144,50,2,80.1,28,21,17,39.81,1,False,True,False
0.628,200,1,88.6,16,12,9,157.38,1,False,False,True
0.422,200,1,83.6,24,10,7,169.57,1,False,False,True
0.624,200,1,84.8,20,14,5,225.5,0,False,False,True
0.403,200,1,50.3,49,9,10,145.16,1,False,False,True
0.574,200,1,60.6,14,12,10,145.01,1,False,False,True
0.509,200,1,96.2,15,22,8,168.12,1,False,False,True
0.508,200,1,72.6,34,18,7,169.57,1,False,False,True
2.384,50,2,41.4,47,5,20,39.07,1,False,True,False
0.52,200,1,54.9,25,20,8,157.5,1,False,False,True
0.545,200,1,67.4,19,22,7,166.71,1,False,False,True
1.613,50,2,96.1,22,1,15,42.07,1,False,True,False
0.493,200,1,59.9,3,9,13,126.71,1,False,False,True
0.529,200,1,71.1,17,16,7,166.39,1,False,False,True
2.035,50,2,96.9,41,16,15,41.96,1,False,True,False
2.501,50,2,56.0,10,23,20,37.05,1,False,True,False
2.344,50,2,62.9,7,13,20,36.5,1,False,True,False
0.509,200,1,71.2,9,23,10,145.61,1,False,False,True
2.393,50,2,92.6,13,9,17,41.39,1,False,True,False
2.129,50,2,89.5,3,12,16,39.27,1,False,True,False
0.48,200,1,75.0,4,7,11,138.16,1,False,False,True
1.76,50,2,85.4,16,22,16,42.61,1,False,True,False
5.558,10,3,45.6,21,0,30,8.74,1,True,False,False
